Angle,Cp
2.812500e+01,1.311740e+00
2.886146e+01,1.295067e+00
1.638615e+02,-2.440116e-01
1.631250e+02,-2.427369e-01
1.623885e+02,-2.425588e-01
2.638542e+00,1.670425e+00
3.375000e+00,1.665432e+00
4.111458e+00,1.661537e+00
4.763854e+01,8.214080e-01
4.837500e+01,8.012072e-01
4.911146e+01,7.829139e-01
