Angle,Cp
1.613854e+01,1.533234e+00
1.353885e+02,-2.479667e-01
1.361250e+02,-2.479747e-01
1.368615e+02,-2.479928e-01
1.526115e+02,-2.453288e-01
1.518750e+02,-2.453002e-01
1.511385e+02,-2.452852e-01
1.713885e+02,-2.518168e-01
1.721250e+02,-2.512024e-01
1.728615e+02,-2.504195e-01
1.488885e+02,-2.494692e-01
1.496250e+02,-2.498066e-01
1.503615e+02,-2.501166e-01
1.443885e+02,-2.480473e-01
1.451250e+02,-2.481471e-01
1.458615e+02,-2.483014e-01
5.438854e+01,6.308750e-01
5.512500e+01,6.119734e-01
5.586146e+01,5.933314e-01
3.188854e+01,1.221886e+00
3.262500e+01,1.204355e+00
3.336146e+01,1.187179e+00
8.961146e+01,-8.022368e-02
8.887500e+01,-7.045391e-02
8.813854e+01,-6.074163e-02
2.738854e+01,1.336173e+00
2.812500e+01,1.319813e+00
2.886146e+01,1.301308e+00
1.638615e+02,-2.453480e-01
1.631250e+02,-2.459594e-01
1.623885e+02,-2.464328e-01
2.638542e+00,1.643048e+00
3.375000e+00,1.638968e+00
4.111458e+00,1.634864e+00
4.763854e+01,8.135155e-01
4.837500e+01,7.944621e-01
4.911146e+01,7.754789e-01
