Angle,Cp
3.712500e+01,1.093856e+00
3.786146e+01,1.074634e+00
5.361146e+01,6.503676e-01
5.287500e+01,6.690925e-01
5.213854e+01,6.881515e-01
6.750000e+00,1.620838e+00
7.138542e+00,1.618248e+00
7.875000e+00,1.613216e+00
8.611459e+00,1.608007e+00
1.661115e+02,-2.738343e-01
1.653750e+02,-2.730972e-01
1.646385e+02,-2.725625e-01
1.642500e+02,-2.723704e-01
1.388854e+01,1.559177e+00
1.462500e+01,1.550500e+00
1.536146e+01,1.541384e+00
1.616115e+02,-2.720531e-01
1.608750e+02,-2.718437e-01
1.601385e+02,-2.716827e-01
7.161146e+01,2.222696e-01
7.087500e+01,2.381470e-01
7.013854e+01,2.538438e-01
1.800000e+01,1.502753e+00
1.838854e+01,1.496506e+00
1.912500e+01,1.484108e+00
1.986146e+01,1.470919e+00
9.488854e+01,-1.433385e-01
9.562500e+01,-1.539066e-01
9.636146e+01,-1.641813e-01
1.237500e+02,-2.748792e-01
1.233615e+02,-2.752522e-01
1.226250e+02,-2.759414e-01
1.218885e+02,-2.775124e-01
2.211146e+01,1.432584e+00
2.137500e+01,1.446316e+00
2.063854e+01,1.459670e+00
1.008615e+02,-1.906221e-01
1.001250e+02,-1.839886e-01
9.938854e+01,-1.802969e-01
7.913854e+01,7.880953e-02
7.987500e+01,6.510452e-02
8.061146e+01,5.154649e-02
1.777500e+02,-2.493915e-01
1.781385e+02,-2.478648e-01
1.788750e+02,-2.454116e-01
1.796115e+02,-2.436705e-01
9.186146e+01,-1.062992e-01
9.112500e+01,-9.694457e-02
9.038854e+01,-8.756873e-02
1.713885e+02,-2.740065e-01
1.721250e+02,-2.724179e-01
1.728615e+02,-2.703410e-01
1.057500e+02,-2.374147e-01
1.053615e+02,-2.346897e-01
1.046250e+02,-2.289706e-01
1.038885e+02,-2.223468e-01
7.463854e+01,1.616659e-01
7.537500e+01,1.470463e-01
7.611146e+01,1.322131e-01
1.083885e+02,-2.536037e-01
1.091250e+02,-2.578440e-01
1.098615e+02,-2.618762e-01
1.102500e+02,-2.639028e-01
1.241385e+02,-2.745882e-01
1.248750e+02,-2.737588e-01
1.256115e+02,-2.729737e-01
8.736146e+01,-4.727694e-02
8.662500e+01,-3.715539e-02
8.588854e+01,-2.743804e-02
8.550000e+01,-2.273580e-02
5.400000e+01,6.409068e-01
5.361146e+01,6.518511e-01
5.287500e+01,6.710033e-01
5.213854e+01,6.903867e-01
5.175000e+01,7.015425e-01
0.000000e+00,1.663712e+00
3.885417e-01,1.665534e+00
1.125000e+00,1.668498e+00
1.861458e+00,1.670773e+00
1.263885e+02,-2.716477e-01
1.271250e+02,-2.711046e-01
1.278615e+02,-2.707096e-01
1.282500e+02,-2.705488e-01
1.462500e+02,-2.690851e-01
1.458615e+02,-2.690278e-01
1.451250e+02,-2.689999e-01
1.443885e+02,-2.690597e-01
1.440000e+02,-2.691080e-01
1.125000e+02,-2.747136e-01
1.121115e+02,-2.729250e-01
1.113750e+02,-2.693541e-01
1.106385e+02,-2.656874e-01
1.376385e+02,-2.693639e-01
1.383750e+02,-2.693646e-01
1.391115e+02,-2.693712e-01
1.395000e+02,-2.693750e-01
3.885417e-01,1.661694e+00
1.125000e+00,1.657543e+00
1.861458e+00,1.652978e+00
2.250000e+00,1.650451e+00
1.305000e+02,-2.702405e-01
1.308885e+02,-2.701752e-01
1.316250e+02,-2.700697e-01
1.323615e+02,-2.700184e-01
1.327500e+02,-2.699898e-01
8.363854e+01,5.152465e-03
8.437500e+01,-5.608617e-03
8.511146e+01,-1.683628e-02
1.128885e+02,-2.762754e-01
1.136250e+02,-2.794148e-01
1.143615e+02,-2.822805e-01
